run_accession	sample_accession	collection_date	fastq_ftp	country
SRR11494595	SAMN14546869	2020-03-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/095/SRR11494595/SRR11494595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/095/SRR11494595/SRR11494595_2.fastq.gz	Australia: Victoria
SRR11494597	SAMN14546625	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/097/SRR11494597/SRR11494597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/097/SRR11494597/SRR11494597_2.fastq.gz	Australia: Victoria
SRR11494599	SAMN14546866	2020-03-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/099/SRR11494599/SRR11494599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/099/SRR11494599/SRR11494599_2.fastq.gz	Australia: Victoria
SRR11494601	SAMN14546864	2020-03-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/001/SRR11494601/SRR11494601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/001/SRR11494601/SRR11494601_2.fastq.gz	Australia: Victoria
SRR11494602	SAMN14546863	2020-03-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/002/SRR11494602/SRR11494602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/002/SRR11494602/SRR11494602_2.fastq.gz	Australia: Victoria
SRR11494603	SAMN14546862	2020-03-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/003/SRR11494603/SRR11494603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/003/SRR11494603/SRR11494603_2.fastq.gz	Australia: Victoria
SRR11494604	SAMN14546861	2020-03-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/004/SRR11494604/SRR11494604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/004/SRR11494604/SRR11494604_2.fastq.gz	Australia: Victoria
SRR11494605	SAMN14546860	2020-03-12	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/005/SRR11494605/SRR11494605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/005/SRR11494605/SRR11494605_2.fastq.gz	Australia: Victoria
SRR11494607	SAMN14546858	2020-03-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/007/SRR11494607/SRR11494607_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/007/SRR11494607/SRR11494607_2.fastq.gz	Australia: Victoria
SRR11494608	SAMN14546624	2020-03-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/008/SRR11494608/SRR11494608_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/008/SRR11494608/SRR11494608_2.fastq.gz	Australia: Victoria
SRR11494609	SAMN14546857	2020-03-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/009/SRR11494609/SRR11494609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/009/SRR11494609/SRR11494609_2.fastq.gz	Australia: Victoria
SRR11494615	SAMN14546851	2020-03-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/015/SRR11494615/SRR11494615_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/015/SRR11494615/SRR11494615_2.fastq.gz	Australia: Victoria
SRR11494616	SAMN14546850	2020-03-11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/016/SRR11494616/SRR11494616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/016/SRR11494616/SRR11494616_2.fastq.gz	Australia: Victoria
SRR11494618	SAMN14546848	2020-03-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/018/SRR11494618/SRR11494618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/018/SRR11494618/SRR11494618_2.fastq.gz	Australia: Victoria
SRR11494619	SAMN14546623	2020-03-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/019/SRR11494619/SRR11494619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/019/SRR11494619/SRR11494619_2.fastq.gz	Australia: Victoria
SRR11494621	SAMN14546846	2020-03-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/021/SRR11494621/SRR11494621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/021/SRR11494621/SRR11494621_2.fastq.gz	Australia: Victoria
SRR11494623	SAMN14546844	2020-03-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/023/SRR11494623/SRR11494623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/023/SRR11494623/SRR11494623_2.fastq.gz	Australia: Victoria
SRR11494630	SAMN14546622	2020-03-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/030/SRR11494630/SRR11494630_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/030/SRR11494630/SRR11494630_2.fastq.gz	Australia: Victoria
SRR11494632	SAMN14546836	2020-03-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/032/SRR11494632/SRR11494632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/032/SRR11494632/SRR11494632_2.fastq.gz	Australia: Victoria
SRR11494634	SAMN14546834	2020-03-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/034/SRR11494634/SRR11494634_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/034/SRR11494634/SRR11494634_2.fastq.gz	Australia: Victoria
SRR11494635	SAMN14546833	2020-03-24	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/035/SRR11494635/SRR11494635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/035/SRR11494635/SRR11494635_2.fastq.gz	Australia: Victoria
SRR11494641	SAMN14546621	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/041/SRR11494641/SRR11494641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/041/SRR11494641/SRR11494641_2.fastq.gz	Australia: Victoria
SRR11494644	SAMN14546825	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/044/SRR11494644/SRR11494644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/044/SRR11494644/SRR11494644_2.fastq.gz	Australia: Victoria
SRR11494645	SAMN14546824	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/045/SRR11494645/SRR11494645_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/045/SRR11494645/SRR11494645_2.fastq.gz	Australia: Victoria
SRR11494646	SAMN14546823	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/046/SRR11494646/SRR11494646_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/046/SRR11494646/SRR11494646_2.fastq.gz	Australia: Victoria
SRR11494647	SAMN14546822	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/047/SRR11494647/SRR11494647_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/047/SRR11494647/SRR11494647_2.fastq.gz	Australia: Victoria
SRR11494648	SAMN14546821	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/048/SRR11494648/SRR11494648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/048/SRR11494648/SRR11494648_2.fastq.gz	Australia: Victoria
SRR11494649	SAMN14546820	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/049/SRR11494649/SRR11494649_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/049/SRR11494649/SRR11494649_2.fastq.gz	Australia: Victoria
SRR11494653	SAMN14546817	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/053/SRR11494653/SRR11494653_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/053/SRR11494653/SRR11494653_2.fastq.gz	Australia: Victoria
SRR11494655	SAMN14546815	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/055/SRR11494655/SRR11494655_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/055/SRR11494655/SRR11494655_2.fastq.gz	Australia: Victoria
SRR11494656	SAMN14546814	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/056/SRR11494656/SRR11494656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/056/SRR11494656/SRR11494656_2.fastq.gz	Australia: Victoria
SRR11494657	SAMN14546813	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/057/SRR11494657/SRR11494657_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/057/SRR11494657/SRR11494657_2.fastq.gz	Australia: Victoria
SRR11494660	SAMN14546810	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/060/SRR11494660/SRR11494660_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/060/SRR11494660/SRR11494660_2.fastq.gz	Australia: Victoria
SRR11494661	SAMN14546809	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/061/SRR11494661/SRR11494661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/061/SRR11494661/SRR11494661_2.fastq.gz	Australia: Victoria
SRR11494663	SAMN14546619	2020-03-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/063/SRR11494663/SRR11494663_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/063/SRR11494663/SRR11494663_2.fastq.gz	Australia: Victoria
SRR11494664	SAMN14546807	2020-03-23	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/064/SRR11494664/SRR11494664_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/064/SRR11494664/SRR11494664_2.fastq.gz	Australia: Victoria
SRR11494668	SAMN14546803	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/068/SRR11494668/SRR11494668_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/068/SRR11494668/SRR11494668_2.fastq.gz	Australia: Victoria
SRR11494672	SAMN14546799	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/072/SRR11494672/SRR11494672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/072/SRR11494672/SRR11494672_2.fastq.gz	Australia: Victoria
SRR11494673	SAMN14546798	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/073/SRR11494673/SRR11494673_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/073/SRR11494673/SRR11494673_2.fastq.gz	Australia: Victoria
SRR11494674	SAMN14546618	2020-03-19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/074/SRR11494674/SRR11494674_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/074/SRR11494674/SRR11494674_2.fastq.gz	Australia: Victoria
SRR11494679	SAMN14546794	2020-03-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/079/SRR11494679/SRR11494679_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/079/SRR11494679/SRR11494679_2.fastq.gz	Australia: Victoria
SRR11494682	SAMN14546791	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/082/SRR11494682/SRR11494682_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/082/SRR11494682/SRR11494682_2.fastq.gz	Australia: Victoria
SRR11494684	SAMN14546789	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/084/SRR11494684/SRR11494684_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/084/SRR11494684/SRR11494684_2.fastq.gz	Australia: Victoria
SRR11494686	SAMN14546617	2020-03-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/086/SRR11494686/SRR11494686_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/086/SRR11494686/SRR11494686_2.fastq.gz	Australia: Victoria
SRR11494689	SAMN14546785	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/089/SRR11494689/SRR11494689_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/089/SRR11494689/SRR11494689_2.fastq.gz	Australia: Victoria
SRR11494691	SAMN14546783	2020-03-10	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/091/SRR11494691/SRR11494691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/091/SRR11494691/SRR11494691_2.fastq.gz	Australia: Victoria
SRR11494693	SAMN14546781	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/093/SRR11494693/SRR11494693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/093/SRR11494693/SRR11494693_2.fastq.gz	Australia: Victoria
SRR11494694	SAMN14546780	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/094/SRR11494694/SRR11494694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/094/SRR11494694/SRR11494694_2.fastq.gz	Australia: Victoria
SRR11494695	SAMN14546779	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/095/SRR11494695/SRR11494695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/095/SRR11494695/SRR11494695_2.fastq.gz	Australia: Victoria
SRR11494696	SAMN14546778	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/096/SRR11494696/SRR11494696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/096/SRR11494696/SRR11494696_2.fastq.gz	Australia: Victoria
SRR11494698	SAMN14546777	2020-03-22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/098/SRR11494698/SRR11494698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/098/SRR11494698/SRR11494698_2.fastq.gz	Australia: Victoria
SRR11494700	SAMN14546775	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/000/SRR11494700/SRR11494700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/000/SRR11494700/SRR11494700_2.fastq.gz	Australia: Victoria
SRR11494702	SAMN14546773	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/002/SRR11494702/SRR11494702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/002/SRR11494702/SRR11494702_2.fastq.gz	Australia: Victoria
SRR11494704	SAMN14546771	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/004/SRR11494704/SRR11494704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/004/SRR11494704/SRR11494704_2.fastq.gz	Australia: Victoria
SRR11494706	SAMN14546769	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/006/SRR11494706/SRR11494706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/006/SRR11494706/SRR11494706_2.fastq.gz	Australia: Victoria
SRR11494708	SAMN14546615	2020-03-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/008/SRR11494708/SRR11494708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/008/SRR11494708/SRR11494708_2.fastq.gz	Australia: Victoria
SRR11494710	SAMN14546766	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/010/SRR11494710/SRR11494710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/010/SRR11494710/SRR11494710_2.fastq.gz	Australia: Victoria
SRR11494711	SAMN14546765	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/011/SRR11494711/SRR11494711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/011/SRR11494711/SRR11494711_2.fastq.gz	Australia: Victoria
SRR11494712	SAMN14546764	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/012/SRR11494712/SRR11494712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/012/SRR11494712/SRR11494712_2.fastq.gz	Australia: Victoria
SRR11494718	SAMN14546758	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/018/SRR11494718/SRR11494718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/018/SRR11494718/SRR11494718_2.fastq.gz	Australia: Victoria
SRR11494720	SAMN14546757	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/020/SRR11494720/SRR11494720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/020/SRR11494720/SRR11494720_2.fastq.gz	Australia: Victoria
SRR11494721	SAMN14546756	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/021/SRR11494721/SRR11494721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/021/SRR11494721/SRR11494721_2.fastq.gz	Australia: Victoria
SRR11494724	SAMN14546753	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/024/SRR11494724/SRR11494724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/024/SRR11494724/SRR11494724_2.fastq.gz	Australia: Victoria
SRR11494726	SAMN14546751	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/026/SRR11494726/SRR11494726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/026/SRR11494726/SRR11494726_2.fastq.gz	Australia: Victoria
SRR11494728	SAMN14546749	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/028/SRR11494728/SRR11494728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/028/SRR11494728/SRR11494728_2.fastq.gz	Australia: Victoria
SRR11494729	SAMN14546748	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/029/SRR11494729/SRR11494729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/029/SRR11494729/SRR11494729_2.fastq.gz	Australia: Victoria
SRR11494730	SAMN14546613	2020-03-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/030/SRR11494730/SRR11494730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/030/SRR11494730/SRR11494730_2.fastq.gz	Australia: Victoria
SRR11494731	SAMN14546747	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/031/SRR11494731/SRR11494731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/031/SRR11494731/SRR11494731_2.fastq.gz	Australia: Victoria
SRR11494732	SAMN14546746	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/032/SRR11494732/SRR11494732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/032/SRR11494732/SRR11494732_2.fastq.gz	Australia: Victoria
SRR11494734	SAMN14546744	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/034/SRR11494734/SRR11494734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/034/SRR11494734/SRR11494734_2.fastq.gz	Australia: Victoria
SRR11494735	SAMN14546743	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/035/SRR11494735/SRR11494735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/035/SRR11494735/SRR11494735_2.fastq.gz	Australia: Victoria
SRR11494736	SAMN14546742	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/036/SRR11494736/SRR11494736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/036/SRR11494736/SRR11494736_2.fastq.gz	Australia: Victoria
SRR11494737	SAMN14546741	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/037/SRR11494737/SRR11494737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/037/SRR11494737/SRR11494737_2.fastq.gz	Australia: Victoria
SRR11494738	SAMN14546740	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/038/SRR11494738/SRR11494738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/038/SRR11494738/SRR11494738_2.fastq.gz	Australia: Victoria
SRR11494740	SAMN14546738	2020-03-21	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/040/SRR11494740/SRR11494740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/040/SRR11494740/SRR11494740_2.fastq.gz	Australia: Victoria
SRR11494742	SAMN14546737	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/042/SRR11494742/SRR11494742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/042/SRR11494742/SRR11494742_2.fastq.gz	Australia: Victoria
SRR11494744	SAMN14546735	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/044/SRR11494744/SRR11494744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/044/SRR11494744/SRR11494744_2.fastq.gz	Australia: Victoria
SRR11494746	SAMN14546733	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/046/SRR11494746/SRR11494746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/046/SRR11494746/SRR11494746_2.fastq.gz	Australia: Victoria
SRR11494748	SAMN14546731	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/048/SRR11494748/SRR11494748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/048/SRR11494748/SRR11494748_2.fastq.gz	Australia: Victoria
SRR11494749	SAMN14546730	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/049/SRR11494749/SRR11494749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/049/SRR11494749/SRR11494749_2.fastq.gz	Australia: Victoria
SRR11494751	SAMN14546728	2020-03-09	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/051/SRR11494751/SRR11494751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/051/SRR11494751/SRR11494751_2.fastq.gz	Australia: Victoria
SRR11494752	SAMN14546611	2020-03-18	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/052/SRR11494752/SRR11494752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/052/SRR11494752/SRR11494752_2.fastq.gz	Australia: Victoria
SRR11494754	SAMN14546726	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/054/SRR11494754/SRR11494754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/054/SRR11494754/SRR11494754_2.fastq.gz	Australia: Victoria
SRR11494755	SAMN14546725	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/055/SRR11494755/SRR11494755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/055/SRR11494755/SRR11494755_2.fastq.gz	Australia: Victoria
SRR11494756	SAMN14546724	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/056/SRR11494756/SRR11494756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/056/SRR11494756/SRR11494756_2.fastq.gz	Australia: Victoria
SRR11494759	SAMN14546721	2020-03-20	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/059/SRR11494759/SRR11494759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/059/SRR11494759/SRR11494759_2.fastq.gz	Australia: Victoria
SRR11494761	SAMN14546608	2020-03-17	ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/061/SRR11494761/SRR11494761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR114/061/SRR11494761/SRR11494761_2.fastq.gz	Australia: Victoria
SRR11577831	SAMN14641320	2020-03-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/031/SRR11577831/SRR11577831_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/031/SRR11577831/SRR11577831_2.fastq.gz	Australia: Victoria
SRR11577834	SAMN14641317	2020-03-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/034/SRR11577834/SRR11577834_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/034/SRR11577834/SRR11577834_2.fastq.gz	Australia: Victoria
SRR11577835	SAMN14641316	2020-03-29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/035/SRR11577835/SRR11577835_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/035/SRR11577835/SRR11577835_2.fastq.gz	Australia: Victoria
SRR11577840	SAMN14641312	2020-03-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/040/SRR11577840/SRR11577840_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/040/SRR11577840/SRR11577840_2.fastq.gz	Australia: Victoria
SRR11577841	SAMN14641330	2020-03-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/041/SRR11577841/SRR11577841_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/041/SRR11577841/SRR11577841_2.fastq.gz	Australia: Victoria
SRR11577842	SAMN14641329	2020-03-28	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/042/SRR11577842/SRR11577842_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/042/SRR11577842/SRR11577842_2.fastq.gz	Australia: Victoria
SRR11577844	SAMN14641310	2020-03-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/044/SRR11577844/SRR11577844_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/044/SRR11577844/SRR11577844_2.fastq.gz	Australia: Victoria
SRR11577847	SAMN14641308	2020-03-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/047/SRR11577847/SRR11577847_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/047/SRR11577847/SRR11577847_2.fastq.gz	Australia: Victoria
SRR11577848	SAMN14641307	2020-03-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/048/SRR11577848/SRR11577848_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/048/SRR11577848/SRR11577848_2.fastq.gz	Australia: Victoria
SRR11577849	SAMN14641306	2020-03-26	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/049/SRR11577849/SRR11577849_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/049/SRR11577849/SRR11577849_2.fastq.gz	Australia: Victoria
SRR11577851	SAMN14641305	2020-03-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/051/SRR11577851/SRR11577851_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/051/SRR11577851/SRR11577851_2.fastq.gz	Australia: Victoria
SRR11577853	SAMN14641303	2020-03-27	ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/053/SRR11577853/SRR11577853_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR115/053/SRR11577853/SRR11577853_2.fastq.gz	Australia: Victoria
